노선번호,순번,정류소명,좌표X,좌표Y,위도,경도,ARSID
1213,60,면목5동,206702.20,454012.80,37.58560434,127.0758907,07220
1213,61,동서그랜드맨션,206907.60,454070.40,37.58612184,127.0782171,07222
1213,62,하나은행면목지점,207144.60,454136.50,37.58671566,127.0809013,07224
1213,63,면목복개천,207588.50,454262.70,37.58784928,127.0859291,07226
1213,64,지하철7호선면목역,207803.50,454323.30,37.58839354,127.0883643,07228
1213,65,농협앞,208122.10,454410.80,37.58917924,127.091973,07230
1213,66,혜원여중고후문,208484.40,454516.20,37.59012571,127.0960768,07232
1213,67,서일대학교,208548.70,454462.20,37.58963853,127.0968043,07193
1213,68,용마문화복지센터,208409.50,454141.70,37.58675183,127.0952244,07196
1218,1,북부수도사업소,203170.10,459413.60,37.63428911,127.0359193,09154
1218,2,강북보건소,203451.40,459173.30,37.63212279,127.0391054,09178
1218,3,번동주공4단지,203529.10,459090.30,37.6313746,127.0399854,09180
1218,4,번동주공3단지,203836.20,458828.70,37.62901614,127.0434635,09182
1218,5,번동주공1단지,204248.30,458439.10,37.62550371,127.0481303,09184
1218,6,월계2교.참누리아파트,204446.60,458185.20,37.62321492,127.0503753,08185
1218,7,광운초교앞,204720.00,457822.30,37.61994352,127.0534703,08187
1218,8,장위3동주민센터,205057.30,457384.40,37.61599588,127.0572884,08189
1218,9,장삼주유소,205228.40,457175.70,37.61411436,127.0592251,08191
1218,10,장위사거리,205436.30,456916.60,37.61177844,127.0615782,08193
1218,11,석관중고등학교앞,205652.60,456637.00,37.60925771,127.0640261,08195
1218,12,석관동코오롱아파트,205838.70,456332.20,37.60651004,127.0661316,08197
1218,13,한천로쌍용아파트앞,205970.80,455408.70,37.59818766,127.0676203,06132
1218,14,이문동삼익아파트,206023.60,455004.50,37.59454512,127.0682149,06134
1218,15,동일스위트리버아파트.휘봉고교,205983.40,454255.40,37.58779533,127.0677536,06136
1218,16,서울보호관찰소.동성빌라,205951.50,454006.40,37.58555183,127.0673903,06140
1218,17,휘경여중고휘경주공아파트앞,206025.90,453654.30,37.58237861,127.0682299,06142
1218,18,배봉산입구,206024.80,453408.80,37.58016644,127.0682154,06322
1218,19,전곡시장앞,205988.00,453083.30,37.57723363,127.0677961,06145
1218,20,답십리촬영소,205911.80,452763.20,37.57434973,127.0669307,06147
1218,21,동답초교.대림아파트,205755.60,452402.60,37.57110139,127.0651595,06779
1218,22,동답한신동아아파트,205672.50,452251.80,37.56974306,127.0642175,06150
1218,23,동아.위더스빌아파트,205429.70,451853.50,37.56615548,127.0614659,06153
1218,24,고미술상가,205081.20,451561.80,37.56352898,127.0575187,06157
1218,25,답십리역사거리,204876.40,451780.70,37.56550258,127.0552019,06200
1218,26,답십리초등학교.현대시장,205052.80,452099.90,37.56837791,127.057201,06198
1218,27,답십리2동시온교회앞,205070.30,452345.70,37.57059269,127.0574008,06196
1218,28,답십리2동두산아파트,205151.10,452582.20,37.57272333,127.0583172,06225
1218,29,답십리2동한양아파트앞,205424.10,452576.10,37.57266679,127.0614078,06227
1218,30,동답한신.대림아파트동대문체육관,205638.50,452570.00,37.57261054,127.0638351,06229
1218,31,촬영소사거리,205910.70,452669.70,37.57350722,127.0669175,06148
1218,32,전곡시장앞,206011.40,453061.80,37.57703974,127.0680608,06146
1218,33,장안동현대아파트앞,206053.70,453361.80,37.57974274,127.0685422,06144
1218,34,휘경여중고휘경주공아파트,206053.70,453629.40,37.58215405,127.0685444,06143
1218,35,서울보호관찰소.동성빌라,205976.30,454020.20,37.58567601,127.0676712,06141
1218,36,동일스위트리버앞.휘봉고교,205975.20,454186.80,37.58717724,127.0676601,06417
1218,37,휘경유수지견인차고지앞,206051.80,454314.50,37.58832743,127.0685286,06137
1218,38,이문동삼익아파트,206036.70,455066.10,37.5951001,127.0683638,06135
1218,39,한천로쌍용아파트앞,205994.40,455461.30,37.59866148,127.067888,06133
1218,40,석관동코오롱아파트,205859.40,456352.80,37.60669553,127.0663662,08198
1218,41,석관고등학교,205711.00,456600.50,37.60892845,127.0646873,08196
1218,42,장위사거리,205472.10,456912.50,37.61174129,127.0619837,08194
1218,43,장삼주유소,205273.60,457159.70,37.61396993,127.059737,08192
1218,44,장위3동주민센터,205077.30,457401.80,37.61615256,127.0575151,08190
1218,45,광운초교,204846.40,457779.10,37.6195536,127.054902,08188
1218,46,월계2교,204434.40,458237.80,37.62368894,127.0502375,08186
1218,47,번동주공1단지,204167.30,458607.30,37.6270197,127.0472136,09185
1218,48,번동주공3단지,203916.80,458783.80,37.62861121,127.0443765,09183
1218,49,초안교,203624.30,459057.60,37.63107957,127.0410639,09181
1218,50,강북보건소,203461.80,459212.60,37.63247688,127.0392235,09179
1218,51,한성운수차고지,203275.40,459413.30,37.63428603,127.0371124,09199
1218,52,북부수도사업소,203113.20,459487.30,37.6349534,127.0352749,09155
1218,53,수송초등학교,202793.60,459709.50,37.63695663,127.0316544,09210
1218,54,강북구청사거리,202523.60,459931.40,37.63895691,127.0285958,09208
1218,55,수유역.강북구청,202299.10,459894.80,37.6386277,127.0260518,09272
1218,56,신일병원,201994.20,459460.00,37.63471051,127.0225957,09144
1218,57,강북노인종합복지관,201676.50,459428.80,37.63443001,127.0189959,09142
1218,58,우이초등학교,201532.30,459668.60,37.63659105,127.0173625,09135
1218,59,가오리수유종합사회복지관,201491.60,460207.00,37.64144254,127.0169024,09123
1218,60,인수동장미원,201411.90,460557.00,37.64459645,127.0159999,09121
1218,61,국립4.19민주묘지입구사거리,201232.90,461074.20,37.64925709,127.0139723,09109
1218,62,덕성여대입구,201161.20,461263.00,37.65095843,127.0131601,10221
1218,63,서라벌중학교.우이동대우아파트,201156.80,461656.50,37.65450418,127.0131108,10219
1218,64,북서울교회,201192.80,461861.50,37.65635134,127.0135192,10218
1218,65,동아운수앞,201241.60,462148.60,37.65893828,127.0140728,10325
1218,66,우이동성원아파트,201191.80,462417.00,37.66135684,127.0135088,09104
1218,67,우이동도선사입구,201120.40,462545.20,37.66251211,127.0126997,09102
1218,68,우이동성원아파트,201180.80,462351.30,37.66076484,127.013384,09103
1218,69,진성빌라사거리,201213.20,462159.10,37.65903293,127.0137509,09105
1218,70,서라벌중학교.우이동대우아파트,201123.40,461641.30,37.65436726,127.0127323,09106
1218,71,덕성여대솔밭근린공원,201112.60,461309.50,37.65137749,127.0126094,09107
1218,72,국립4.19민주묘지입구사거리,201209.90,461057.60,37.64910754,127.0137117,09108
1218,73,인수동장미원,201370.20,460605.10,37.64502993,127.0155275,09120
1218,74,가오리수유종합사회복지관,201460.60,460240.40,37.64174355,127.0165512,09122
1218,75,우이초등학교,201510.40,459659.10,37.63650549,127.0171143,09134
1218,76,강북노인종합복지관,201675.90,459401.80,37.63418672,127.018989,09143
1218,77,신일병원,201872.50,459423.70,37.63438368,127.0212166,09145
1218,78,수유역.노스페이스문화센터,202378.00,459937.50,37.63901226,127.026946,09248
1218,79,강북구청사거리,202498.90,459916.10,37.63881911,127.0283159,09207
1218,80,수송초등학교,202768.70,459689.90,37.63678009,127.0313722,09209
1218,81,한성운수종점,203121.20,459441.80,37.63454338,127.0353653,09290
1221,1,중계본동종점,207332.20,460561.50,37.64460883,127.08309,11409
1221,2,노원우체국,207228.10,460733.00,37.646155,127.081912,11408
1221,3,중계본동주민센타,207119.70,460878.90,37.64747052,127.080685,11406
1221,4,중계주공6단지상가,207010.10,460951.20,37.64812284,127.0794436,11411
1221,5,중계주공6단지,206836.20,460938.50,37.64800972,127.0774728,11413
1221,6,불암중학교,206541.20,460774.50,37.6465341,127.0741281,11353
1221,7,서라벌고등학교,206606.90,460580.00,37.64478103,127.0748709,11441
1221,8,동천학교,206518.50,460502.80,37.64408603,127.0738685,11440
1221,9,노원경찰서,206370.50,460247.80,37.64178931,127.0721891,11438
1221,10,하계1동주민센터,206427.30,460096.20,37.64042288,127.0728314,11436
1221,11,골마을근린공원,206567.20,459867.60,37.63836202,127.0744146,11434
1221,12,하계역,206132.60,459699.50,37.6368503,127.0694887,11426
1221,13,하계장미아파트,206072.50,459391.50,37.63407537,127.0688051,11448
1221,14,서울과학기술대입구,206307.90,458749.40,37.62828794,127.0714668,11160
1221,15,공릉역4번출구,206392.10,458534.80,37.62635364,127.0724189,11162
1221,16,공릉시장,206498.60,458175.20,37.62311259,127.0736223,11102
1221,17,태릉입구역7번출구,206753.00,457585.80,37.61779978,127.0764989,11117
1221,18,주유소앞다운복지관,207032.10,457702.70,37.61885105,127.0796617,11114
1221,19,화랑대역1번출구,207352.00,457805.80,37.61977757,127.0832867,11118
1221,20,지하철6호선화랑대역,207583.10,457789.20,37.61962611,127.0859045,07294
1221,21,봉화산역3번출구,208201.80,457437.90,37.61645529,127.0929094,07297
1221,22,봉화초등학교,208080.30,457151.30,37.61387386,127.0915299,07284
1221,23,신내10단지아파트,208391.60,456754.40,37.61029467,127.0950516,07461
1221,24,신내9단지아파트.서울의료원,208530.10,457012.90,37.6126227,127.0966234,07280
1221,25,봉화산역2번출구,208198.00,457481.00,37.61684369,127.0928669,07296
1221,26,지하철6호선화랑대역,207626.90,457796.90,37.61969513,127.0864007,07295
1221,27,화랑대역2번출구,207378.90,457854.70,37.62021798,127.0835919,11139
1221,28,주양교회앞,207044.90,457747.80,37.61925734,127.0798071,11113
1221,29,농협앞,206855.30,457660.80,37.61847483,127.0776585,11116
1221,30,태릉입구역4번출구,206638.30,457783.90,37.61958566,127.0752014,11103
1221,31,공릉시장,206547.80,458133.60,37.62273739,127.0741793,11101
1221,32,공릉역1번출구,206424.60,458559.50,37.62657598,127.0727873,11161
1221,33,서울과학기술대입구,206337.50,458769.70,37.62847066,127.0718023,11159
1221,34,하계미성아파트,206086.70,459477.00,37.6348457,127.0689667,11417
1221,35,하계미성아파트.을지병원,206111.00,459639.70,37.6363116,127.0692434,11425
1221,36,한성여객종점,206249.80,459745.90,37.63726761,127.0708171,11429
1221,37,세이브존스포츠센터,206557.80,459978.50,37.63936138,127.0743091,11435
1221,38,노원경찰서.혜성여고,206400.30,460280.80,37.64208646,127.0725271,11437
1221,39,동천학교,206568.80,460507.90,37.64413162,127.0744385,11439
1221,40,서라벌고등학교,206618.50,460586.30,37.64483771,127.0750024,11351
1221,41,불암중학교,206560.10,460789.20,37.64666642,127.0743425,11352
1221,42,대림벽산아파트,206838.70,460918.10,37.64782588,127.0775009,11412
1221,43,중계주공7단지,207037.30,460927.90,37.64791269,127.0797517,11410
1221,44,노원우체국,207211.10,460719.00,37.64602898,127.0817192,11407
1222,1,월계동진아교통,205690.30,458669.00,37.6275675,127.0644689,11486
1222,2,월계삼호4차아파트,205810.00,458546.40,37.62646202,127.0658241,11322
1222,3,월계삼호아파트,205939.70,458403.30,37.62517174,127.0672924,11320
1222,4,월계미륭아파트,206036.80,458173.80,37.62310313,127.0683905,11318
1222,5,월계미성아파트,206105.10,457991.90,37.62146361,127.0691628,11464
1222,6,한천초등학교,206159.70,457763.70,37.61940697,127.0697794,11314
1222,7,한진한화그랑빌아파트,206166.90,457635.50,37.61825173,127.0698599,11313
1222,8,한진한화그랑빌아파트,206111.80,457363.60,37.61580205,127.0692334,11312
1222,9,석계역2번출구,205912.40,457304.50,37.61527081,127.0669742,11284
1222,10,석계역1번출구.B,205741.60,457242.40,37.61471232,127.0650389,11481
1222,11,석관동주민센터,205436.40,457111.00,37.61353015,127.0615808,08145
1222,12,장위동동원베네스트.온누리병원,205205.50,456945.30,37.61203839,127.0589641,08143
1222,13,돌곶이역,205079.90,456738.50,37.61017565,127.0575399,08209
1222,14,석관시장,205215.20,456573.30,37.6086863,127.0590713,08211
1222,15,석관동새마을금고,205317.40,456449.30,37.60756837,127.060228,08213
1222,16,한국예술종합학교,205459.00,456235.80,37.60564372,127.0618302,08215
1222,17,의릉입구,205467.40,456039.20,37.60387214,127.0619239,06130
1222,18,이문동우체국,205452.10,455541.20,37.59938482,127.0617469,06128
1222,19,외대앞,205263.40,455123.80,37.59562478,127.0596068,06126
1222,20,경희중고,205113.40,454842.10,37.59308726,127.0579061,06124
1222,21,회기시장,205001.70,454632.50,37.59119919,127.0566398,06122
1222,22,회기동현대아파트,204801.00,454394.40,37.58905477,127.0543655,06320
1222,23,떡전교사거리.동대문노인복지관,204602.00,454110.20,37.58649489,127.0521102,06014
1222,24,청량리미주아파트.동대문세무서,204280.50,453695.80,37.58276233,127.0484674,06021
1222,25,청량리역환승센타,204012.50,453433.40,37.58039908,127.0454314,06015
1222,26,경동시장앞,203414.30,453451.50,37.58056458,127.0386584,06775
1222,27,제기동천주교회,202980.50,453701.10,37.58281521,127.0337477,06300
1222,28,벽산아파트,202713.30,453692.80,37.58274125,127.0307222,06299
1222,29,우신향병원,202852.00,454003.90,37.58554412,127.0322939,06176
1222,30,고려대학교앞,203071.00,454292.50,37.58814396,127.0347749,06175
1222,31,고려대역.고대앞삼거리,203236.60,454359.20,37.58874441,127.0366504,06174
1222,32,홍파초등학교,203385.80,454009.60,37.58559367,127.0383383,06171
1222,33,경동시장앞,203391.00,453602.10,37.58192171,127.0383953,06168
1222,34,엘림교회.대명신협앞,203609.90,453238.00,37.57864001,127.040872,06418
1222,35,청량리역환승센터,204033.50,453430.00,37.58036834,127.0456692,06018
1222,36,서울성심병원,204495.10,453900.30,37.58460403,127.0508985,06114
1222,37,우산빌딩앞,204828.60,454374.90,37.58887891,127.0546779,06321
1222,38,회기시장,205010.80,454606.20,37.59096216,127.0567426,06123
1222,39,경희중고,205151.30,454870.60,37.59334386,127.0583355,06125
1222,40,외대앞,205277.70,455107.50,37.59547782,127.0597686,06127
1222,41,이문동교회,205485.80,455620.40,37.60009828,127.0621292,06129
1222,42,의릉입구,205489.80,455995.90,37.60348183,127.0621773,06131
1222,43,한국예술종합학교,205483.10,456223.60,37.60553364,127.0621031,08216
1222,44,석관동새마을금고,205365.70,456422.40,37.60732569,127.0607749,08214
1222,45,석관시장,205229.80,456587.30,37.60881237,127.0592368,08212
1222,46,돌곶이역,205154.60,456865.00,37.61131511,127.0583869,08141
1222,47,석관동주민센터,205478.00,457095.10,37.61338663,127.0620519,08144
1222,48,석계역굴다리앞,205808.60,457199.80,37.61432804,127.0657976,08146
1222,49,석계역,205937.30,457274.40,37.61499943,127.067256,08147
1222,50,한천초등학교,206176.50,457827.60,37.61998265,127.0699703,11315
1222,51,월계미성아파트,206130.60,458008.70,37.62161482,127.0694518,11317
1222,52,월계미륭아파트,206057.70,458204.60,37.62338052,127.0686276,11319
1222,53,월계삼호아파트,205960.70,458419.50,37.62531759,127.0675304,11321
1222,54,월계삼호4차아파트,205824.00,458568.30,37.62665927,127.0659829,11323
1222,55,월계동진아교통,205684.70,458679.30,37.62766034,127.0644056,11485
1224,1,흥안운수상계4동종점,207257.90,463471.50,37.67083077,127.0822769,11491
1224,2,흥안운수종점,207120.90,463359.90,37.66982624,127.0807228,11225
1224,3,불암현대아파트,206993.30,463162.80,37.66805121,127.0792744,11226
1224,4,동아불암아파트,206862.40,462951.10,37.66614461,127.0777886,11227
1224,5,불암대림아파트,206747.90,462749.20,37.66432619,127.0764888,11230
1224,6,영신약국,206490.30,462614.80,37.663117,127.0735677,11241
1224,7,상계벽산아파트,206478.60,462399.20,37.66117436,127.0734331,11240
1224,8,상계역,206448.60,462180.60,37.65920482,127.0730912,11392
1224,9,중계주공3단지,206814.00,461924.70,37.65689632,127.0772304,11394
1224,10,중계주공4단지,206882.60,461719.30,37.65504499,127.078006,11396
1224,11,중계1동주민센터,206814.80,461380.20,37.65198994,127.0772344,11348
1224,12,은행사거리,206749.90,461152.60,37.64993957,127.0764967,11349
1224,13,중계주공10단지,206526.80,460899.70,37.64766235,127.0739661,11354
1224,14,노원구민체육센터,206289.80,460910.90,37.64776493,127.0712803,11357
1224,15,중계시영3단지상가,206166.10,460809.80,37.64685477,127.0698776,11380
1224,16,중계시영4단지,206301.40,460440.70,37.64352797,127.0714077,11381
1224,17,노원경찰서,206370.50,460247.80,37.64178931,127.0721891,11438
1224,18,하계1동주민센터,206427.30,460096.20,37.64042288,127.0728314,11436
1224,19,골마을근린공원,206567.20,459867.60,37.63836202,127.0744146,11434
1224,20,하계역,206132.60,459699.50,37.6368503,127.0694887,11426
1224,21,하계장미아파트,206072.50,459391.50,37.63407537,127.0688051,11448
1224,22,해병전우회,206214.00,459118.20,37.63161177,127.0704061,11803
1224,23,청솔7단지앞,206381.90,459116.20,37.6315926,127.0723084,11801
1224,24,한천중학교,206482.20,459043.70,37.63093861,127.0734442,11446
1224,25,서울과학기술대앞,206709.40,458969.10,37.63026478,127.0760177,11121
1224,26,공릉동.동신아파트앞,206850.20,458717.70,37.62799841,127.0776106,11170
1224,27,원자력병원입구,206987.50,458558.40,37.62656196,127.0791646,11128
1224,28,안마을,207011.30,458240.10,37.62369363,127.0794312,11132
1224,29,두산힐스빌아파트,206963.70,457983.70,37.62138362,127.0788895,11130
1224,30,태릉사거리,206908.80,457722.00,37.61902589,127.0782651,11115
1224,31,묵동구길,206992.10,457388.60,37.61602105,127.0792056,07213
1224,32,묵1동주민센터입구.먹골역,206868.40,457007.30,37.61258615,127.0778007,07215
1224,33,먹골역,206873.60,456601.90,37.60893311,127.0778558,07425
1224,34,한국전력동부지사,206903.90,456401.70,37.60712891,127.0781971,07105
1224,35,지하철7호선중화역,206982.30,455900.10,37.60260848,127.0790804,07107
1224,36,국민은행중화동지점,207046.90,455479.60,37.59881891,127.079808,07109
1224,37,중랑역.동부시장,206725.90,454942.30,37.59397978,127.0761676,07005
1224,38,중랑교,205978.80,454688.30,37.59169617,127.067705,06009
1224,39,삼육서울병원,205359.70,454460.60,37.58964821,127.0606925,06011
1224,40,시조사삼거리,205038.10,454347.40,37.58862999,127.05705,06013
1224,41,떡전교사거리.동대문노인복지관,204602.00,454110.20,37.58649489,127.0521102,06014
1224,42,청량리미주상가앞,204173.60,453606.10,37.58195454,127.0472564,06315
1224,43,청량리역환승센터,204013.30,453468.80,37.58071806,127.0454407,06020
1224,44,동대문중앙새마을금고,203648.10,453730.70,37.58307953,127.041307,06286
1224,45,경동시장앞,203391.00,453602.10,37.58192171,127.0383953,06168
1224,46,엘림교회.대명신협앞,203609.90,453238.00,37.57864001,127.040872,06418
1224,47,청량리역환승센터,204033.50,453430.00,37.58036834,127.0456692,06018
1224,48,서울성심병원,204495.10,453900.30,37.58460403,127.0508985,06114
1224,49,휘경동입구,204876.30,454235.00,37.58761804,127.0552171,06117
1224,50,삼육서울병원,205481.20,454494.60,37.58995386,127.0620686,06012
1224,51,중랑교,205909.90,454651.20,37.59136231,127.0669245,06010
1224,52,중랑역.동부시장,206631.50,454898.20,37.59358308,127.0750982,07006
1224,53,중화동한신아파트,207078.90,455507.80,37.59907278,127.0801706,07110
1224,54,지하철7호선중화역,207015.00,455925.90,37.60284071,127.079451,07108
1224,55,한국전력동부지사,206959.80,456280.20,37.60603367,127.0788291,07106
1224,56,먹골역,206902.50,456649.40,37.60936091,127.0781836,07426
1224,57,묵1동주민센터입구.먹골역,206881.90,456926.70,37.61185978,127.0779529,07214
1224,58,묵동구길,206979.00,457332.50,37.61551564,127.0790566,07212
1224,59,태릉사거리,206907.70,457771.30,37.61947014,127.0782531,11112
1224,60,두산힐스빌아파트,206977.70,457978.60,37.62133755,127.0790481,11131
1224,61,안마을,207025.30,458238.80,37.62368181,127.0795898,11129
1224,62,원자력병원공릉동삼익2차아파트,207043.10,458500.50,37.62603981,127.079794,11157
1224,63,동부아파트,206921.30,458662.60,37.62750139,127.0784156,11124
1224,64,서울과학기술대앞,206715.20,459001.10,37.63055308,127.0760837,11418
1224,65,경기기계공업고등학교,206536.10,459042.30,37.63092561,127.0740548,11445
1224,66,청솔7단지아파트앞(가상),206377.40,459132.10,37.6317359,127.0722575,11800
1224,67,모범사무실,206229.40,459135.10,37.63176395,127.0705807,11505
1224,68,하계미성아파트,206086.70,459477.00,37.6348457,127.0689667,11417
1224,69,하계미성아파트.을지병원,206111.00,459639.70,37.6363116,127.0692434,11425
1224,70,한성여객종점,206249.80,459745.90,37.63726761,127.0708171,11429
1224,71,세이브존스포츠센터,206557.80,459978.50,37.63936138,127.0743091,11435
1224,72,노원경찰서.혜성여고,206400.30,460280.80,37.64208646,127.0725271,11437
1224,73,하계현대아파트,206278.50,460599.00,37.64495454,127.0711496,11442
1224,74,노원구민체육센터,206193.90,460866.50,37.6473655,127.0701931,11358
1224,75,롯데마트,206261.80,460887.40,37.64755336,127.0709628,11356
1224,76,롯데우성아파트,206529.60,460878.80,37.64747401,127.0739976,11355
1224,77,은행사거리,206783.80,461118.40,37.64963115,127.0768806,11414
1224,78,중계1동주민센터,206843.90,461366.20,37.65186358,127.077564,11398
1224,79,중계주공4단지,206914.50,461620.20,37.65415179,127.0783666,11397
1224,80,중계주공2단지,206885.20,461920.20,37.65685524,127.0780373,11395
1224,81,상계역,206450.60,462211.00,37.65947873,127.0731141,11393
1224,82,상계역,206537.60,462430.60,37.66145688,127.0741022,11391
1224,83,불암대림아파트,206731.20,462678.40,37.66368835,127.0762989,11231
1224,84,상계시장,206816.10,462828.50,37.66504024,127.0772626,11229
1224,85,동아불암아파트,206935.80,463034.40,37.66689466,127.0786214,11228
1224,86,흥안운수종점,207138.70,463352.90,37.66976303,127.0809245,11224
1224,87,흥안운수상계4동종점,207275.40,463465.80,37.67077927,127.0824753,11232
1226,1,한국과학기술연구원입구,203962.60,456081.00,37.6042565,127.0448807,08135
1226,2,한국과학기술연구원입구,203982.00,456062.50,37.60408972,127.0451004,08271
1226,3,대농빌라앞,203824.80,455812.50,37.60183767,127.0433186,08272
1226,4,월곡2SH빌아파트,203718.70,455300.10,37.59722093,127.0421143,08334
1226,5,월곡샹그레빌아파트,203604.10,455106.20,37.59547418,127.0408155,08273
1226,6,국방연구원,203537.50,454620.80,37.59110056,127.040059,06277
1226,7,세종대왕기념관,203742.60,454482.10,37.58984994,127.0423808,06278
1226,8,홍릉사거리,203813.00,454054.60,37.58599749,127.0431758,06280
1226,9,동대문경찰서,203875.20,453812.30,37.58381389,127.0438788,06282
1226,10,현대코아,203944.00,453553.60,37.58148248,127.0446565,06285
1226,11,경동시장앞,203422.90,453610.30,37.58199548,127.0387565,06167
1226,12,동대문중앙새마을금고,203707.10,453713.50,37.58292431,127.0419749,06287
1226,13,동대문경찰서,203909.00,453783.60,37.58355514,127.0442614,06283
1226,14,홍릉사거리,203838.70,454056.10,37.5860109,127.0434668,06281
1226,15,세종대왕기념관,203759.10,454549.60,37.5904581,127.042568,06279
1226,16,국방연구원,203623.80,454650.20,37.59136514,127.0410364,06276
1226,17,월곡샹그레빌아파트,203617.80,455102.60,37.59544169,127.0409707,08274
1226,18,신종월교,203643.30,455339.70,37.59757806,127.0412606,08240
1226,19,월곡래미안루나밸리,203636.10,455601.20,37.59993444,127.0411804,08396
1226,20,월곡역,203670.40,455786.90,37.60160762,127.0415698,08132
1226,21,동덕여대앞,203782.00,455941.40,37.60299934,127.0428345,08134
1227,1,한신아파트,206173.30,459796.90,37.63772768,127.0699507,11427
1227,2,청구빌라.연촌초등학교,206318.90,459500.70,37.63505769,127.0715979,11466
1227,3,하계1치안센타,206377.90,459266.40,37.63294605,127.0722644,11470
1227,4,한천중학교,206482.20,459043.70,37.63093861,127.0734442,11446
1227,5,서울과학기술대앞,206709.40,458969.10,37.63026478,127.0760177,11121
1227,6,공릉동.동신아파트앞,206850.20,458717.70,37.62799841,127.0776106,11170
1227,7,원자력병원입구,206987.50,458558.40,37.62656196,127.0791646,11128
1227,8,안마을,207011.30,458240.10,37.62369363,127.0794312,11132
1227,9,두산힐스빌아파트,206963.70,457983.70,37.62138362,127.0788895,11130
1227,10,태릉사거리,206908.80,457722.00,37.61902589,127.0782651,11115
1227,11,묵동구길,206992.10,457388.60,37.61602105,127.0792056,07213
1227,12,묵1동주민센터입구.먹골역,206868.40,457007.30,37.61258615,127.0778007,07215
1227,13,먹골역,206873.60,456601.90,37.60893311,127.0778558,07425
1227,14,한국전력동부지사,206903.90,456401.70,37.60712891,127.0781971,07105
1227,15,지하철7호선중화역,206982.30,455900.10,37.60260848,127.0790804,07107
1227,16,국민은행중화동지점,207046.90,455479.60,37.59881891,127.079808,07109
1227,17,중랑역.동부시장,206725.90,454942.30,37.59397978,127.0761676,07005
1227,18,중랑교,205978.80,454688.30,37.59169617,127.067705,06009
1227,19,삼육서울병원,205359.70,454460.60,37.58964821,127.0606925,06011
1227,20,시조사삼거리,205038.10,454347.40,37.58862999,127.05705,06013
1227,21,떡전교사거리.동대문노인복지관,204602.00,454110.20,37.58649489,127.0521102,06014
1227,22,서울성심병원,204437.40,453876.40,37.58438895,127.050245,06113
1227,23,청량리미주상가앞,204173.60,453606.10,37.58195454,127.0472564,06315
1227,24,청량리역환승센터,204013.30,453468.80,37.58071806,127.0454407,06020
1227,25,동대문경찰서,203909.00,453783.60,37.58355514,127.0442614,06283
1227,26,홍릉사거리,203838.70,454056.10,37.5860109,127.0434668,06281
1227,27,동부아파트,204014.50,454127.90,37.58665713,127.0454579,06330
1227,28,청량리한신아파트,204207.80,454094.70,37.58635711,127.0476465,06349
1227,29,동대문노인종합복지관,204390.40,454048.80,37.58594266,127.0497138,06357
1227,30,떡전교앞,204643.40,453901.60,37.58461501,127.0525777,06187
1227,31,서울시립대학교앞,204763.90,453686.60,37.58267705,127.0539407,06189
1227,32,서울시동부교육지원청.해성국제컨벤션고교,205006.00,453269.90,37.57892093,127.0566791,06191
1227,33,전농래미안크레시티아파트,204918.60,452978.80,37.57629833,127.0556876,06206
1227,34,동대문중학교,204735.20,452817.60,37.57484673,127.0536102,06204
1227,35,동대문어린이집,204505.20,452541.90,37.57236357,127.0510045,06202
1227,36,신답역앞,204159.70,452372.60,37.57083965,127.047092,06159
1227,37,동대문구청앞,203389.30,452858.30,37.57521941,127.0383726,06164
1227,38,청량리역환승센터,204033.50,453430.00,37.58036834,127.0456692,06018
1227,39,서울성심병원,204495.10,453900.30,37.58460403,127.0508985,06114
1227,40,휘경동입구,204876.30,454235.00,37.58761804,127.0552171,06117
1227,41,삼육서울병원,205481.20,454494.60,37.58995386,127.0620686,06012
1227,42,중랑교,205909.90,454651.20,37.59136231,127.0669245,06010
1227,43,중랑역.동부시장,206631.50,454898.20,37.59358308,127.0750982,07006
1227,44,중화동한신아파트,207078.90,455507.80,37.59907278,127.0801706,07110
1227,45,지하철7호선중화역,207015.00,455925.90,37.60284071,127.079451,07108
1227,46,한국전력동부지사,206959.80,456280.20,37.60603367,127.0788291,07106
1227,47,먹골역,206902.50,456649.40,37.60936091,127.0781836,07426
1227,48,묵1동주민센터입구.먹골역,206881.90,456926.70,37.61185978,127.0779529,07214
1227,49,묵동구길,206979.00,457332.50,37.61551564,127.0790566,07212
1227,50,태릉사거리,206907.70,457771.30,37.61947014,127.0782531,11112
1227,51,두산힐스빌아파트,206977.70,457978.60,37.62133755,127.0790481,11131
1227,52,안마을,207025.30,458238.80,37.62368181,127.0795898,11129
1227,53,원자력병원공릉동삼익2차아파트,207043.10,458500.50,37.62603981,127.079794,11157
1227,54,동부아파트,206921.30,458662.60,37.62750139,127.0784156,11124
1227,55,서울과학기술대앞,206715.20,459001.10,37.63055308,127.0760837,11418
1227,56,경기기계공업고등학교,206536.10,459042.30,37.63092561,127.0740548,11445
1227,57,하계1치안센타,206395.70,459267.00,37.63295133,127.0724661,11469
1227,58,청구빌라.연촌초등학교,206320.50,459518.80,37.63522078,127.0716162,11467
1227,59,한성여객종점,206166.00,459887.00,37.63853961,127.0698687,11428
130,1,우이동차고지기점,201067.90,462595.90,37.66296902,127.0121046,09289
130,2,우이동도선사입구,201100.60,462664.80,37.66358982,127.0124754,09286
130,3,연산군.정의공주묘,202027.00,462475.50,37.6618825,127.0229757,10184
